	addr	lat	long
4132	heritage hill rd unit g97, new canaan, ct 06840	41.1517283	-73.4949126
4133	123 heritage hill rd apt a, new canaan, ct 06840	41.152722	-73.494972
4134	123 heritage hill rd apt b, new canaan, ct 06840	41.152722	-73.494972
4135	123 heritage hill rd apt c, new canaan, ct 06840	41.152722	-73.494972
4136	123 heritage hill rd apt d, new canaan, ct 06840	41.152722	-73.494972
4137	125 heritage hill rd apt a, new canaan, ct 06840	41.152916	-73.4949
4138	125 heritage hill rd apt b, new canaan, ct 06840	41.152916	-73.4949
4139	125 heritage hill rd apt c, new canaan, ct 06840	41.152916	-73.4949
4140	125 heritage hill rd apt d, new canaan, ct 06840	41.152916	-73.4949
4141	137 heritage hill rd apt a, new canaan, ct 06840	41.153336	-73.494968
4142	137 heritage hill rd apt b, new canaan, ct 06840	41.153336	-73.494968
4143	137 heritage hill rd apt c, new canaan, ct 06840	41.153336	-73.494968
4144	137 heritage hill rd apt d, new canaan, ct 06840	41.153336	-73.494968
4145	143 heritage hill rd apt a, new canaan, ct 06840	41.153515	-73.494846
4146	143 heritage hill rd apt b, new canaan, ct 06840	41.153515	-73.494846
4147	143 heritage hill rd apt c, new canaan, ct 06840	41.153515	-73.494846
4148	143 heritage hill rd apt d, new canaan, ct 06840	41.153515	-73.494846
4149	151 heritage hill rd apt a, new canaan, ct 06840	41.153684	-73.494727
4150	151 heritage hill rd apt b, new canaan, ct 06840	41.153684	-73.494727
4151	151 heritage hill rd apt c, new canaan, ct 06840	41.153684	-73.494727
4152	151 heritage hill rd apt d, new canaan, ct 06840	41.153684	-73.494727
4153	155 heritage hill rd apt a, new canaan, ct 06840	41.153481	-73.49449
4154	155 heritage hill rd apt b, new canaan, ct 06840	41.153481	-73.49449
4155	155 heritage hill rd apt c, new canaan, ct 06840	41.153481	-73.49449
4156	155 heritage hill rd apt d, new canaan, ct 06840	41.153481	-73.49449
4157	161 heritage hill rd apt a, new canaan, ct 06840	41.153476	-73.494264
4158	161 heritage hill rd apt b, new canaan, ct 06840	41.153476	-73.494264
4159	161 heritage hill rd apt c, new canaan, ct 06840	41.153476	-73.494264
4160	161 heritage hill rd apt d, new canaan, ct 06840	41.153476	-73.494264
4161	167 heritage hill rd apt a, new canaan, ct 06840	41.153653	-73.4943119
4162	167 heritage hill rd apt b, new canaan, ct 06840	41.153653	-73.4943119
4163	167 heritage hill rd apt c, new canaan, ct 06840	41.153653	-73.4943119
4164	167 heritage hill rd apt d, new canaan, ct 06840	41.153653	-73.4943119
4165	14 husted ln, new canaan, ct 06840	41.150131	-73.493657
4166	64 forest st, new canaan, ct 06840	41.1497079	-73.4928709
4167	12 husted ln, new canaan, ct 06840	41.1499979	-73.4939799
4168	173 heritage hill rd unit 173, new canaan, ct 06840	41.1539795	-73.4945955
4169	175 heritage hill rd unit 175, new canaan, ct 06840	41.153911	-73.49422
4170	181 heritage hill rd unit 181, new canaan, ct 06840	41.1541289	-73.4939902
4171	179 heritage hill rd unit 179, new canaan, ct 06840	41.1540941	-73.4941362
4172	110 forest st, new canaan, ct 06840	41.1513289	-73.49339
4173	114 forest st unit 114, new canaan, ct 06840	41.151511	-73.4933549
4174	116 forest st unit 116, new canaan, ct 06840	41.151622	-73.493458
4175	118 forest st unit 118, new canaan, ct 06840	41.151738	-73.493352
4176	120 forest st unit 120, new canaan, ct 06840	41.151724	-73.493165
4177	166 forest st unit 166, new canaan, ct 06840	41.1533043	-73.4932763
4178	168 forest st unit 168, new canaan, ct 06840	41.1533651	-73.4933059
4179	5 rural dr unit 5, new canaan, ct 06840	41.156781	-73.495638
4180	7 rural dr unit 7, new canaan, ct 06840	41.1567521	-73.4957216
4181	76 parade hill rd unit 76, new canaan, ct 06840	41.156929	-73.495769
4182	78 parade hill rd unit 78, new canaan, ct 06840	41.156995	-73.495809
4183	84 parade hill rd unit 84, new canaan, ct 06840	41.157129	-73.495944
4184	86 parade hill rd unit 86, new canaan, ct 06840	41.157196	-73.495985
4185	90 parade hill rd unit 90, new canaan, ct 06840	41.157317	-73.496097
4186	92 parade hill rd unit 92, new canaan, ct 06840	41.157384	-73.496134
4187	96 parade hill rd unit 96, new canaan, ct 06840	41.1575149	-73.496225
4188	98 parade hill rd unit 98, new canaan, ct 06840	41.157583	-73.496261
4189	130 parade hill rd, new canaan, ct 06840	41.157723	-73.497214
4190	120 parade hill rd, new canaan, ct 06840	41.15775	-73.496765
4191	108 parade hill rd, new canaan, ct 06840	41.1577958	-73.4963562
4192	21 rural dr, new canaan, ct 06840	41.156787	-73.496198
4193	19 silvermine rd, new canaan, ct 06840	41.149304	-73.482052
4194	68 bald hill rd, new canaan, ct 06840	41.206162	-73.486181
4195	128 bald hill rd, new canaan, ct 06840	41.207653	-73.486935
4196	140 bald hill rd, new canaan, ct 06840	41.208293	-73.487111
4197	104 bald hill rd, new canaan, ct 06840	41.206955	-73.486658
4198	9 lantern ridge rd, new canaan, ct 06840	41.203063	-73.488654
4199	824 n wilton rd, new canaan, ct 06840	41.203792	-73.486025
4200	137 danforth dr, new canaan, ct 06840	41.209137	-73.488979
4201	151 danforth dr, new canaan, ct 06840	41.208725	-73.489606
4202	127 danforth dr, new canaan, ct 06840	41.20831	-73.488603
4203	128 danforth dr, new canaan, ct 06840	41.207534	-73.489296
4204	111 danforth dr, new canaan, ct 06840	41.207709	-73.488033
4205	80 danforth dr, new canaan, ct 06840	41.206272	-73.4888129
4206	50 danforth dr, new canaan, ct 06840	41.205302	-73.488236
4207	49 lantern ridge rd, new canaan, ct 06840	41.204316	-73.48906
4208	71 lantern ridge rd, new canaan, ct 06840	41.204977	-73.489278
4209	91 lantern ridge rd, new canaan, ct 06840	41.2056929	-73.489595
4210	117 lantern ridge rd, new canaan, ct 06840	41.2065119	-73.48975
4211	133 lantern ridge rd, new canaan, ct 06840	41.207065	-73.489838
4212	194 bald hill rd, new canaan, ct 06840	41.209852	-73.488155
4213	183 lantern ridge rd, new canaan, ct 06840	41.208501	-73.490807
4214	792 n wilton rd, new canaan, ct 06840	41.203471	-73.486737
4215	77 hickory dr, new canaan, ct 06840	41.152003	-73.46818
4216	41 cedar ln, new canaan, ct 06840	41.152183	-73.467112
4217	57 hickory dr, new canaan, ct 06840	41.151273	-73.46796
4218	101 cedar ln, new canaan, ct 06840	41.152698	-73.464405
4219	116 juniper rd, new canaan, ct 06840	41.151746	-73.463593
4220	368 carter st, new canaan, ct 06840	41.148667	-73.46771
4221	398 carter st, new canaan, ct 06840	41.148029	-73.467359
4222	9 juniper rd, new canaan, ct 06840	41.1508561	-73.4678457
4223	231 cedar ln, new canaan, ct 06840	41.150819	-73.463021
4224	267 cedar ln, new canaan, ct 06840	41.149527	-73.462664
4225	72 dabney rd, new canaan, ct 06840	41.148473	-73.464624
4226	101 juniper rd, new canaan, ct 06840	41.150701	-73.463907
4227	61 juniper rd, new canaan, ct 06840	41.150431	-73.46606
4228	94 dabney rd, new canaan, ct 06840	41.148981	-73.463823
4229	40 shadow ln, new canaan, ct 06840	41.149397	-73.467124
4230	21 shadow ln, new canaan, ct 06840	41.149036	-73.464755
4231	22 shadow ln, new canaan, ct 06840	41.148775	-73.466333
4232	270 cedar ln, new canaan, ct 06840	41.149487	-73.461543
4233	258 cedar ln, new canaan, ct 06840	41.150196	-73.461718
4234	61 braeburn dr, new canaan, ct 06840	41.1524345	-73.4596851
4235	23 braeburn dr, new canaan, ct 06840	41.1523171	-73.4610561
4236	13 braeburn dr, new canaan, ct 06840	41.1515852	-73.4605273
4237	314 cedar ln, new canaan, ct 06840	41.149093	-73.4601689
4238	306 cedar ln, new canaan, ct 06840	41.149897	-73.460678
4239	105 braeburn dr, new canaan, ct 06840	41.1513486	-73.4590619
4240	125 braeburn dr, new canaan, ct 06840	41.1508058	-73.4592761
4241	560 carter st, new canaan, ct 06840	41.143242	-73.464356
4242	418 carter st, new canaan, ct 06840	41.1473299	-73.466522
4243	39 dabney rd, new canaan, ct 06840	41.147523	-73.465599
4244	488 carter st, new canaan, ct 06840	41.14529	-73.465144
4245	46 buttery rd, new canaan, ct 06840	41.143251	-73.4624259
4246	454 carter st, new canaan, ct 06840	41.146322	-73.466033
4247	31 beech rd, new canaan, ct 06840	41.146941	-73.4648689
4248	45 beech rd, new canaan, ct 06840	41.146422	-73.4646269
4249	65 beech rd, new canaan, ct 06840	41.145916	-73.464124
4250	81 beech rd, new canaan, ct 06840	41.145379	-73.463844
4251	109 beech rd, new canaan, ct 06840	41.144312	-73.463381
4252	94 buttery rd, new canaan, ct 06840	41.143048	-73.461354
4253	479 cedar ln, new canaan, ct 06840	41.14309	-73.460516
4254	480 cedar ln, new canaan, ct 06840	41.1432003	-73.4600567
4255	154 buttery rd, new canaan, ct 06840	41.143415	-73.458854
4256	460 cedar ln, new canaan, ct 06840	41.143935	-73.459506
4257	442 cedar ln, new canaan, ct 06840	41.144428	-73.459754
4258	428 cedar ln, new canaan, ct 06840	41.144931	-73.459932
4259	406 cedar ln, new canaan, ct 06840	41.145542	-73.459952
4260	388 cedar ln, new canaan, ct 06840	41.146178	-73.459854
4261	372 cedar ln, new canaan, ct 06840	41.14678	-73.459874
4262	15 snowberry ln, new canaan, ct 06840	41.146448	-73.456146
4263	39 snowberry ln, new canaan, ct 06840	41.1462743	-73.4568719
4264	77 snowberry ln, new canaan, ct 06840	41.1449834	-73.4582812
4265	109 snowberry ln, new canaan, ct 06840	41.1438713	-73.4578251
4266	33 weeburn dr, new canaan, ct 06840	41.1480279	-73.459152
4267	1 comstock hill rd, new canaan, ct 06840	41.145542	-73.452725
4268	252 buttery rd, new canaan, ct 06840	41.144643	-73.454899
4269	114 snowberry ln, new canaan, ct 06840	41.1441351	-73.456899
4270	92 snowberry ln, new canaan, ct 06840	41.1445	-73.4570491
4271	48 snowberry ln, new canaan, ct 06840	41.145276	-73.456909
4272	10 snowberry ln, new canaan, ct 06840	41.145725	-73.455099
4273	151 weeburn dr, new canaan, ct 06840	41.145823	-73.454224
4274	634 carter st, new canaan, ct 06840	41.140485	-73.46288
4275	680 carter st, new canaan, ct 06840	41.139368	-73.461367
4276	704 carter st, new canaan, ct 06840	41.138199	-73.46211
4277	15 pocconock trl, new canaan, ct 06840	41.142069	-73.460575
4278	43 pocconock trl, new canaan, ct 06840	41.141289	-73.460228
4279	107 pocconock trl, new canaan, ct 06840	41.138871	-73.459024
4280	121 pocconock trl, new canaan, ct 06840	41.13835	-73.458181
4281	205 pocconock trl, new canaan, ct 06840	41.1371394	-73.4590056
4282	203 pocconock trl, new canaan, ct 06840	41.1371466	-73.4590075
4283	602 carter st, new canaan, ct 06840	41.141575	-73.4632029
4284	728 carter st, new canaan, ct 06840	41.1374559	-73.4619881
4285	11 silver ridge rd, new canaan, ct 06840	41.143644	-73.455014
4286	219 buttery rd, new canaan, ct 06840	41.143433	-73.45572
4287	205 buttery rd, new canaan, ct 06840	41.143159	-73.4562289
4288	193 buttery rd, new canaan, ct 06840	41.142953	-73.456731
4289	18 betsys ln, new canaan, ct 06840	41.142532	-73.457399
4290	32 betsys ln, new canaan, ct 06840	41.142151	-73.45721
4291	46 betsys ln, new canaan, ct 06840	41.141821	-73.456869
4292	58 betsys ln, new canaan, ct 06840	41.141471	-73.45656
4293	105 silver ridge rd, new canaan, ct 06840	41.141154	-73.456276
4294	61 silver ridge rd, new canaan, ct 06840	41.142288	-73.455895
4295	283 buttery rd, new canaan, ct 06840	41.143868	-73.453447
4296	10 silver ridge rd, new canaan, ct 06840	41.14368	-73.454114
4297	26 silver ridge rd, new canaan, ct 06840	41.143031	-73.453991
4298	48 silver ridge rd, new canaan, ct 06840	41.142485	-73.45436
4299	102 silver ridge rd, new canaan, ct 06840	41.1407	-73.455809
4300	259 mariomi rd, new canaan, ct 06840	41.180382	-73.475199
4301	25 parting brook rd, new canaan, ct 06840	41.183734	-73.4746569
4302	75 parting brook rd, new canaan, ct 06840	41.181983	-73.4736719
4303	22 thayer pond rd, new canaan, ct 06840	41.176881	-73.4732949
4304	181 mariomi rd, new canaan, ct 06840	41.177618	-73.473376
4305	199 mariomi rd, new canaan, ct 06840	41.178461	-73.473573
4306	285 mariomi rd, new canaan, ct 06840	41.181154	-73.474134
4307	329 mariomi rd, new canaan, ct 06840	41.182065	-73.474857
4308	311 mariomi rd, new canaan, ct 06840	41.1812759	-73.4752759
4309	74 pheasant dr, new canaan, ct 06840	41.179843	-73.472448
4310	38 pheasant dr, new canaan, ct 06840	41.177772	-73.4723379
4311	75 pheasant dr, new canaan, ct 06840	41.179325	-73.4711559
4312	124 thayer pond rd, new canaan, ct 06840	41.177417	-73.4694449
4313	65 pheasant dr, new canaan, ct 06840	41.178587	-73.470763
4314	31 pheasant dr, new canaan, ct 06840	41.177992	-73.4705929
4315	17 pheasant dr, new canaan, ct 06840	41.177206	-73.470699
4316	248 mariomi rd, new canaan, ct 06840	41.179435	-73.476289
4317	120 mariomi rd, new canaan, ct 06840	41.175953	-73.475266
4318	50 mariomi rd, new canaan, ct 06840	41.175764	-73.478245
4319	66 mariomi rd, new canaan, ct 06840	41.174817	-73.476564
4320	48 mariomi rd, new canaan, ct 06840	41.174873	-73.478126
4321	555 valley rd, new canaan, ct 06840	41.1737883	-73.4787332
4322	637 valley rd, new canaan, ct 06840	41.176028	-73.480777
4323	296 mariomi rd, new canaan, ct 06840	41.181199	-73.4768969
4324	677 valley rd, new canaan, ct 06840	41.176786	-73.48181
4325	52 mariomi rd, new canaan, ct 06840	41.175547	-73.477349
4326	57 hickok rd, new canaan, ct 06840	41.1773809	-73.480896
4327	73 hickok rd, new canaan, ct 06840	41.177659	-73.4795089
4328	89 hickok rd, new canaan, ct 06840	41.178248	-73.479236
4329	129 hickok rd, new canaan, ct 06840	41.1797929	-73.479747
4330	213 hickok rd, new canaan, ct 06840	41.180794	-73.478536
4331	223 hickok rd, new canaan, ct 06840	41.1815179	-73.478299
4332	316 mariomi rd, new canaan, ct 06840	41.181809	-73.476596
4333	71 hickok rd, new canaan, ct 06840	41.177103	-73.47922
4334	67 hickok rd, new canaan, ct 06840	41.176542	-73.478764
4335	15 partridge rd, new canaan, ct 06840	41.179001	-73.475495
4336	30 partridge rd, new canaan, ct 06840	41.177959	-73.47545
4337	56 partridge rd, new canaan, ct 06840	41.177521	-73.476185
4338	65 partridge rd, new canaan, ct 06840	41.177097	-73.4773529
4339	66 partridge rd, new canaan, ct 06840	41.1777159	-73.477678
4340	282 mariomi rd, new canaan, ct 06840	41.180558	-73.477077
4341	92 mariomi rd, new canaan, ct 06840	41.1752759	-73.475829
4342	106 mariomi rd, new canaan, ct 06840	41.175886	-73.476549
4343	108 mariomi rd, new canaan, ct 06840	41.176474	-73.476726
4344	174 mariomi rd, new canaan, ct 06840	41.1772599	-73.475155
4345	164 benedict hill rd, new canaan, ct 06840	41.193393	-73.48031
4346	188 benedict hill rd, new canaan, ct 06840	41.193586	-73.479006
4347	218 benedict hill rd, new canaan, ct 06840	41.19372	-73.477913
4348	240 benedict hill rd, new canaan, ct 06840	41.193713	-73.476705
4349	696 cheese spring rd, new canaan, ct 06840	41.194444	-73.476756
4350	716 cheese spring rd, new canaan, ct 06840	41.19522	-73.476752
4351	109 evergreen rd, new canaan, ct 06840	41.194785	-73.478044
4352	143 rocky brook rd, new canaan, ct 06840	41.201457	-73.477932
4353	115 rocky brook rd, new canaan, ct 06840	41.201165	-73.47874
4354	71 rocky brook rd, new canaan, ct 06840	41.200508	-73.477778
4355	17 rocky brook rd, new canaan, ct 06840	41.199686	-73.477089
4356	12 gerdes rd, new canaan, ct 06840	41.120685	-73.482273
4357	764 south ave, new canaan, ct 06840	41.121937	-73.482816
4358	5 conrad rd, new canaan, ct 06840	41.122755	-73.483142
4359	72 gerdes rd, new canaan, ct 06840	41.121624	-73.480919
4360	80 gerdes rd, new canaan, ct 06840	41.1221869	-73.480925
4361	25 conrad rd, new canaan, ct 06840	41.122701	-73.482433
4362	41 conrad rd, new canaan, ct 06840	41.122825	-73.48201
4363	51 conrad rd, new canaan, ct 06840	41.122978	-73.481431
4364	91 conrad rd, new canaan, ct 06840	41.123253	-73.4802519
4365	24 gerdes rd, new canaan, ct 06840	41.121769	-73.481787
4366	16 overlook dr, new canaan, ct 06840	41.131636	-73.479545
4367	131 white oak shade rd, new canaan, ct 06840	41.131743	-73.478932
4368	51 overlook dr, new canaan, ct 06840	41.132985	-73.480919
4369	24 overlook dr, new canaan, ct 06840	41.131655	-73.480192
4370	48 overlook dr, new canaan, ct 06840	41.132157	-73.4807469
4371	74 overlook dr, new canaan, ct 06840	41.13208	-73.481449
4372	90 overlook dr, new canaan, ct 06840	41.131755	-73.482144
4373	119 overlook dr, new canaan, ct 06840	41.130825	-73.482568
4374	105 overlook dr, new canaan, ct 06840	41.131328	-73.483073
4375	97 overlook dr, new canaan, ct 06840	41.131816	-73.483344
4376	77 overlook dr, new canaan, ct 06840	41.132504	-73.482227
4377	83 white oak shade rd, new canaan, ct 06840	41.13361	-73.480181
4378	21 white oak shade rd, new canaan, ct 06840	41.135508	-73.480642
4379	33 white oak shade rd, new canaan, ct 06840	41.1351439	-73.480457
4380	8 tommys ln, new canaan, ct 06840	41.134579	-73.482271
4381	30 tommys ln, new canaan, ct 06840	41.133797	-73.481517
4382	38 tommys ln, new canaan, ct 06840	41.133259	-73.481833
4383	35 tommys ln, new canaan, ct 06840	41.133261	-73.4825259
4384	51 white oak shade rd, new canaan, ct 06840	41.134698	-73.480414
4385	79 white oak shade rd, new canaan, ct 06840	41.134355	-73.481032
4386	81 white oak shade rd, new canaan, ct 06840	41.133676	-73.480891
4387	105 white oak shade rd, new canaan, ct 06840	41.132498	-73.4794639
4388	37 overlook dr, new canaan, ct 06840	41.13262	-73.480134
4389	195 putnam rd, new canaan, ct 06840	41.127708	-73.485045
4390	71 putnam rd, new canaan, ct 06840	41.130526	-73.480163
4391	93 putnam rd, new canaan, ct 06840	41.130256	-73.481188
4392	115 putnam rd, new canaan, ct 06840	41.129878	-73.482141
4393	125 putnam rd, new canaan, ct 06840	41.129652	-73.482587
4394	354 south ave, new canaan, ct 06840	41.135275	-73.488558
4395	378 south ave, new canaan, ct 06840	41.134527	-73.488084
4396	392 south ave, new canaan, ct 06840	41.1340216	-73.4884561
4397	432 south ave, new canaan, ct 06840	41.132631	-73.487425
4398	440 south ave, new canaan, ct 06840	41.132369	-73.487338
4399	2 autumn ln, new canaan, ct 06840	41.136818	-73.483075
4400	35 autumn ln, new canaan, ct 06840	41.135912	-73.483099
4401	47 autumn ln, new canaan, ct 06840	41.135863	-73.483572
4402	53 autumn ln, new canaan, ct 06840	41.135699	-73.483858
4403	54 autumn ln, new canaan, ct 06840	41.135397	-73.48371
4404	32 autumn ln, new canaan, ct 06840	41.135863	-73.482261
4405	18 autumn ln, new canaan, ct 06840	41.136378	-73.48273
4406	416 south ave, new canaan, ct 06840	41.133203	-73.487488
4407	424 south ave, new canaan, ct 06840	41.132935	-73.487357
4408	137 elm pl, new canaan, ct 06840	41.137489	-73.481668
4409	523 main st, new canaan, ct 06840	41.136702	-73.481138
4410	75 elm pl, new canaan, ct 06840	41.136213	-73.483812
4411	71 elm pl, new canaan, ct 06840	41.136163	-73.484187
